pv_kw,battery_kwh,IRR,NPC,NPV,pv_cost_per_kw,battery_cost_per_kwh,capex_total,opex_total,export_revenue,import_cost,payback_years,annual_savings,total_savings,pv_battery_savings,battery_total_cycles,battery_degradation_pct,renewable_fraction
28.0,56,0.026518731745980295,-39881.275269154954,39881.275269154954,990.263137018012,781.3625164514291,86227.66875778437,76650.0,11199.778225946793,91671.40593392045,20.512661355573115,4203.631467564644,202758.9440269393,202758.9440269393,5405.129306668981,25.903975436291265,0.6306373149834835
28.0,58,0.024749842286802437,-37617.190779536206,37617.190779536206,990.263137018012,775.1365533772156,87777.28793238284,77964.0,10991.780629172585,90863.87365216653,21.000275809760847,4179.815957063968,203358.47871191904,203358.47871191904,5316.5499268731,25.903975436285755,0.6349466689404126
28.0,60,0.02302398113303017,-35349.84692075671,35349.84692075671,990.263137018012,768.9601993069987,89304.97979492426,79278.0,10792.753758505456,90090.49877773746,21.492544367804275,4155.1608905227,203932.82671568097,203932.82671568097,5229.79821792476,25.90397543628866,0.6390701637459314
28.0,62,0.021342504648205196,-33087.04054850331,33087.04054850331,990.263137018012,762.8330589520095,90811.01749152894,80592.0,10602.391491037239,89342.90518591797,21.988484467332167,4129.935268001074,204490.05804003225,204490.05804003225,5144.8319864078185,25.903975436288235,0.6430141426822866
28.0,64,0.0196970556247833,-30819.777703786094,30819.777703786094,990.263137018012,756.7547401731745,92295.6712075875,81906.0,10420.730552598108,88629.85337613749,22.49002997358061,4103.848297045787,205021.4489113736,205021.4489113736,5061.468266152595,25.903975436290573,0.6467778483795786
28.0,66,0.018082257693046833,-28543.60720391228,28543.60720391228,990.263137018012,750.7248539560164,93759.20819760143,83220.0,10249.1407969638,87956.89713036307,22.998458675655556,4076.7605133837906,205522.8154015137,205522.8154015137,4978.995224641326,25.903975436287592,0.6503328950451325
28.0,68,0.016499017404653538,-26264.404489944747,26264.404489944747,990.263137018012,744.7430143857598,95201.892814736,84534.0,10086.632993448862,87316.9074236811,23.513162480602105,4048.8765768226913,206000.29730468075,206000.29730468075,4897.731027769792,25.90397543628933,0.6536997781245513
28.0,70,0.014947952711783508,-23987.31000564003,23987.31000564003,990.263137018012,738.8088386226299,96623.98654008843,85848.0,9931.525044328482,86702.800233513,24.033566334341117,4020.3765515242826,206459.29654572846,206459.29654572846,4818.227443519863,25.903975436288807,0.6569133489349814
28.0,72,0.013429415579386372,-21716.76671102032,21716.76671102032,990.263137018012,732.9219468773524,98025.74801167371,87162.00000000001,9783.174732218044,86109.23174443695,24.55913379772093,3991.417157423135,206904.51472269406,206904.51472269406,4740.581041917855,25.903975436287958,0.6599869144273834
28.0,74,0.011942989756380973,-19455.660782508174,19455.660782508174,990.263137018012,727.0819623868464,99407.43305313098,88476.0,9641.281731440331,85532.75963071416,25.08956224644187,3962.103127854639,207339.09383563916,207339.09383563916,4664.751915925571,25.903975436293532,0.6629266962923092
28.0,76,0.010483224943926839,-17197.990984269127,17197.990984269127,990.263137018012,721.2885113901108,100769.29470215275,89790.0,9505.808648546772,84979.09469703787,25.626416878832543,3932.242856214063,207757.28568642188,207757.28568642188,4590.609994810244,25.90397543628462,0.6657334680865041
28.0,78,0.009048638512546336,-14944.326277991844,14944.326277991844,990.263137018012,715.5412231043047,102111.5832386401,91104.0,9376.127166847395,84446.78938512845,26.169951690682876,3901.8636505543973,208159.90951663195,208159.90951663195,4518.245182033255,25.903975436290157,0.6684202473121309
28.0,80,0.0076382071078593405,-12695.827693397092,12695.827693397092,990.263137018012,709.8397297010158,103434.54621258561,92418.0,9251.63972889647,83933.83755782674,26.720282403376544,3871.012463532757,208548.3739059827,208548.3739059827,4447.727934232186,25.903975436291272,0.6709994159923298
28.0,82,0.006249019532543754,-10450.225996696012,10450.225996696012,990.263137018012,704.1836662827203,104738.4284716874,93732.0,9132.249977280928,83442.16724381052,27.2783189338588,3839.62181561278,208920.6544683834,208920.6544683834,4378.955054867044,25.903975436288956,0.673472966953238
28.0,84,0.004880467739274641,-8209.049039929174,8209.049039929174,990.263137018012,698.5726708594286,106023.47218869635,95046.0,9017.80315389735,82969.8536601848,27.844121196406174,3807.7507076208512,209278.52122862553,209278.52122862553,4311.852271571853,25.90397543629252,0.6758441115783552
28.0,86,0.0035344221605102533,-5977.935428462457,5977.935428462457,990.263137018012,693.0063843255186,107289.91688849893,96360.0,8908.245175277734,82510.96459322932,28.416690533232448,3775.5950772320466,209627.8523169614,209627.8523169614,4246.320201030592,25.903975436286853,0.6781139693281416
28.0,88,0.0022077912461477833,-3753.8414833108254,3753.8414833108254,990.263137018012,687.4844504367522,108537.99947493852,97674.0,8804.312293650493,82069.04307031413,28.997119972935565,3743.061365274978,209965.84095824935,209965.84095824935,4182.023514630978,25.90397543628649,0.6802672824731715
28.0,90,0.0008986222951916645,-1535.556484481378,1535.556484481378,990.263137018012,682.0065157874757,109767.95425737716,98988.0,8706.29082897949,81645.35182203393,29.5861164286068,3710.1170247286186,210291.51074185854,210291.51074185854,4118.793110483617,25.903975436292164,0.6822981203605364
28.0,92,-0.0003949157073519505,678.0331993249711,-678.0331993249711,990.263137018012,676.5722297880014,110980.01297700047,100302.0,8612.909629094145,81239.50158633164,30.18441188472545,3676.7326592558497,210603.9797776755,210603.9797776755,4056.936306766399,25.903975436289624,0.684232821534529
28.0,94,-0.001671007252424861,2881.9016910689825,-2881.9016910689825,990.263137018012,671.1812446421709,112174.4048328684,101616.0,8522.924033308049,80844.99262642163,30.79106112722021,3643.08343805998,210908.50314179942,210908.50314179942,3996.726519877937,25.903975436287745,0.6860971713300623
28.0,96,-0.002932203115327159,5078.612988567096,-5078.612988567096,990.263137018012,665.8332153250944,113351.35650771341,102930.0,8436.400398239697,80464.22861400637,31.407172153442946,3609.0914506382105,211202.74351914632,211202.74351914632,3938.041944762672,25.903975436294342,0.6878897938420232
28.0,98,-0.00417810255431017,7265.7756252982945,-7265.7756252982945,990.263137018012,660.5277995610703,114511.09219348922,104244.0,8353.54354417164,80094.7987108937,32.03247354508346,3574.843885606364,211489.31656819093,211489.31656819093,3880.7322198005822,25.90397543628927,0.6896064469370998
28.0,100,-0.005407531164986601,9439.791966252262,-9439.791966252262,990.263137018012,655.2646578016788,115653.83361667223,105558.0,8273.560436951058,79732.09052144407,32.666255370637685,3540.4680550139997,211772.04165041997,211772.04165041997,3824.931140049783,25.90397543629022,0.6912635612511592
29.0,0,0.09066202718211835,-65208.27425811146,65208.27425811146,988.284589950559,0.0,33660.25310856621,41281.5,23423.309494517183,166503.8538627525,10.213640479460897,3295.617578889255,140150.02736667768,140150.02736667768,0.0,0.0,0.40744069447678966
29.0,2,0.08796329748973641,-67132.38734383656,67132.38734383656,988.284589950559,969.7508780298202,35947.75486462585,42595.5,22805.73157746457,160360.66110391513,10.462079531844505,3436.0047402820805,145675.6422084624,145675.6422084624,8421.472082391356,25.903975436290573,0.4202357989544106
29.0,4,0.0854983706722181,-68930.21365831542,68930.21365831542,988.284589950559,962.0238204468434,38204.34839035358,43909.5,22228.71197733967,154415.22166358365,10.698045801409487,3571.1520682889663,151044.062048669,151044.062048669,8144.9391545007975,25.903975436290573,0.432190606707362
29.0,6,0.08327240191191176,-70653.05814998281,70653.05814998281,988.284589950559,954.3583327167466,40430.403104866695,45223.5,21671.77401349304,148595.3844935565,10.91892599892362,3702.7820418283172,156306.9612548495,156306.9612548495,7961.4821987736295,25.903975436294342,0.4437293607099871
29.0,8,0.08106519834100334,-72108.75376419746,72108.75376419746,988.284589950559,946.7539242456988,42626.2845025318,46537.5,21128.869575161483,143086.9030433452,11.145579889057966,3824.5012755576427,161272.53826672927,161272.53826672927,7821.912691100721,25.903975436290573,0.45497736698169583
29.0,10,0.07876395025393923,-73182.08186941639,73182.08186941639,988.284589950559,939.210108348962,44792.354192055835,47851.5,20597.99974464706,138002.63541808783,11.390354305753874,3932.4812020490735,165825.93606147222,165825.93606147222,7705.349855597917,25.903975436291272,0.46597604047950386
29.0,12,0.07638557149181358,-73888.75250089937,73888.75250089937,988.284589950559,931.7264022197439,46928.96993520314,49165.5,20076.133441792477,133323.48274060295,11.652835938872137,4027.257414536751,169983.22243610251,169983.22243610251,7607.1790569921795,25.903975436294342,0.47678817899866804
29.0,14,0.07397684668598226,-74284.48958944854,74284.48958944854,988.284589950559,924.3023268982979,49036.48568514238,50479.5,19562.529375037026,128992.6258353591,11.928989105694953,4110.699175819696,173800.47527459092,173800.47527459092,7520.962177993387,25.903975436291265,0.487429142017464
29.0,16,0.07152188343981991,-74355.17057592739,74355.17057592739,988.284589950559,916.9374072412693,51115.25162442652,51793.5,19058.174545171732,125024.82407973081,12.221665647096788,4182.347406678464,177263.9222003539,177263.9222003539,7440.534035481898,25.903975436290573,0.49787847962587073
29.0,18,0.06904821170088771,-74140.42960874176,74140.42960874176,988.284589950559,909.631171891286,53165.61420260936,53107.5,18560.79712908173,121377.82505264359,12.528615125624281,4243.534793711703,180413.54381135112,180413.54381135112,7367.4072182748605,25.903975436287958,0.5081832603230851
29.0,20,0.06656437866322573,-73659.28712771647,73659.28712771647,988.284589950559,902.3831532467918,55187.916173502046,54421.5,18071.486160607852,118033.35459430233,12.84961910530971,4294.906776707283,183268.7033012185,183268.7033012185,7297.906313284021,25.903975436291272,0.5183209216304284
29.0,22,0.06408947800987352,-72946.42225420228,72946.42225420228,988.284589950559,895.1928874321197,57182.49663207284,55735.5,17595.40818740708,114961.56103604494,13.182887506053959,4337.630629542504,185864.41888627512,185864.41888627512,7224.637554594984,25.90397543628649,0.5281844202310998
29.0,24,0.06159956971528269,-71979.27330840865,71979.27330840865,988.284589950559,888.059914267803,59149.69105099348,57049.5,17139.981543409187,112192.08891892005,13.532408649749025,4370.965478646736,188178.46435940213,188178.46435940213,7140.113032447577,25.903975436294342,0.5376200617014942
29.0,26,0.05911685025703961,-70797.71128006643,70797.71128006643,988.284589950559,880.9837772411245,61089.83131683545,58363.5,16709.406094353122,109688.93523236422,13.895891176822293,4396.25141989673,190251.04259690188,190251.04259690188,7042.524691843453,25.90397543628995,0.5465408302224152
29.0,28,0.05666459912485222,-69445.80503899325,69445.80503899325,988.284589950559,873.9640234768991,63003.24576591938,59677.5,16301.110854693221,107405.13178469357,14.270373109442295,4414.968360163754,192126.55080491264,192126.55080491264,6937.176129022782,25.903975436291265,0.5549999922752501
29.0,30,0.05424095454566413,-67932.88569925849,67932.88569925849,988.284589950559,867.0002037084901,64890.25921982092,60991.5,15914.603258801657,105330.53007463521,14.656389726207967,4427.438163969314,193814.6449190794,193814.6449190794,6826.0671746785,25.90397543628866,0.5630077529734052
29.0,32,0.05185182453690618,-66279.33864448572,66279.33864448572,988.284589950559,860.0918722490551,66751.19302053598,62305.5,15546.74016157822,103441.28023146951,15.053204445266568,4434.351055500723,195336.0316650217,195336.0316650217,6712.956723549192,25.903975436290573,0.5706292330908915
29.0,34,0.049501935014218956,-64503.9075820639,64503.9075820639,988.284589950559,853.2385869630226,68586.36506530899,63619.5,15196.476913963852,101717.27600150395,15.460115236302245,4436.3424215790965,196709.77264737288,196709.77264737288,6599.035900478964,25.90397543628933,0.5778860751093053
29.0,36,0.047199555965085294,-62630.76414271776,62630.76414271776,988.284589950559,846.4399092377952,70396.08984112684,64933.5,14862.621584667242,100132.83933573563,15.875611818124199,4434.228466128153,197960.3539838446,197960.3539838446,6485.342831831189,25.903975436287958,0.5848029761899242
29.0,38,0.044953026760077286,-60684.35975247799,60684.35975247799,988.284589950559,839.6954039556778,72180.67845888197,66247.5,14544.646000515817,98662.67952406884,16.29789433636964,4428.834607045332,199112.53821135996,199112.53821135996,6372.220514401462,25.90397543628462,0.5913908759096685
29.0,40,0.04275823860528738,-58669.51266956088,58669.51266956088,988.284589950559,833.0046394660302,73940.43868720741,67561.5,14240.279376839599,97299.39975498429,16.727350684628746,4420.331711892275,200171.4513567683,200171.4513567683,6261.131670747131,25.903975436291272,0.5976968233140589
29.0,42,0.040617425724374545,-56600.28568680957,56600.28568680957,988.284589950559,826.3671875576413,75675.67498598715,68875.5,13947.14846824057,96026.25953035687,17.16313559948696,4409.198689093224,201151.4606727967,201151.4606727967,6153.3268213433885,25.90397543629252,0.6037699863949746
29.0,44,0.038535238377854775,-54494.222413096286,54494.222413096286,988.284589950559,819.7826234313234,77386.68853954444,70189.5,13663.79253621024,94823.9533184825,17.60376569600763,4396.030365088023,202070.41095264073,202070.41095264073,6049.263527353276,25.90397543628649,0.6096406279247204
29.0,46,0.036505842145403866,-52351.476288564154,52351.476288564154,988.284589950559,813.2505256727247,79073.77728951155,71503.5,13389.966793467966,93691.78495030524,18.049904824996872,4380.841785935858,202928.7535780757,202928.7535780757,5948.598948015243,25.903975436289624,0.615313821488951
29.0,48,0.03452868364016903,-50179.98207815472,50179.98207815472,988.284589950559,806.7704762253591,80737.23596738346,72817.5,13126.114286157375,92621.96797553218,18.501134649676068,4363.907268184606,203734.71804553817,203734.71804553817,5850.656535171056,25.903975436294342,0.62078038871874
29.0,50,0.03259962416464757,-47981.17983569027,47981.17983569027,988.284589950559,800.3420603638504,82377.35612675874,74131.5,12873.782749841479,91614.31852230548,18.95787387881258,4345.284532081633,204490.035962449,204490.035962449,5754.265397661032,25.90397543629022,0.6260082626961717
29.0,52,0.030720115242540258,-45765.14874290285,45765.14874290285,988.284589950559,793.9648666673887,83994.42617527043,75445.5,12631.879384480557,90657.37620122025,19.41924352670796,4325.31916393911,205205.07491817328,205205.07491817328,5659.819634214588,25.90397543628995,0.631020082228688
